"","banned_champions","full","picked_champions","picked_champions_players_statistics","players_statistics"
"1",0.490530303030303,0.751807955002009,0.491738650060265,0.797082161510647,0.832934609250399
"2",0.504494777018883,0.758373205741627,0.549919646444355,0.783393141945774,0.814194577352472
"3",0.534833630421866,0.789473684210526,0.487240829346093,0.811702551834131,0.849581339712919
"4",0.491626794258373,0.833732057416268,0.511066547831254,0.814493620414673,0.813403977501004
"5",0.487143431096826,0.76678550207962,0.515948963317384,0.73596256684492,0.817471876255524
"6",0.489676173499703,0.772527910685805,0.538676236044657,0.755276156264032,0.761140819964349
"7",0.5,0.767728003214142,0.481870229007634,0.809908293460925,0.83013963161022
"8",0.528048413017276,0.781814985938128,0.542780748663102,0.798907349199222,0.860446570972887
"9",0.501495215311005,0.785724896019014,0.521836007130125,0.754585326953748,0.82774206508638
"10",0.502392344497608,0.792260843731432,0.49262360446571,0.809708931419458,0.83184789067142
"11",0.483153907496013,0.826697600159657,0.534788676236045,0.767244816586922,0.816696375519905
"12",0.497109250398724,0.779106858054226,0.475078581050741,0.755881180223285,0.852372408293461
"13",0.483301526717557,0.751295853269538,0.521232057416268,0.825857256778309,0.823397950984331
"14",0.524509803921569,0.774521531100478,0.513357256778309,0.779178384893532,0.803995840760547
"15",0.488237639553429,0.767300304345657,0.571670653907496,0.767824178017263,0.802956030897207
"16",0.478178987545199,0.738935406698565,0.514653110047847,0.811947569304942,0.833433014354067
"17",0.5,0.811947569304942,0.539587046939988,0.770944741532977,0.794457735247209
"18",0.528149138443256,0.801335725677831,0.505718954248366,0.803628389154705,0.826687424668542
"19",0.501330855765368,0.806892453951277,0.469365206910406,0.736941786283892,0.823397950984331
"20",0.493819776714514,0.772328548644338,0.512002812374448,0.804144385026738,0.842005582137161
"21",0.499800637958533,0.765129970563289,0.529379268782644,0.811545801526718,0.847478907191643
"22",0.512626262626263,0.79066985645933,0.571364001607071,0.785757332261953,0.851375598086124
"23",0.497262957010848,0.794258373205742,0.547049441786284,0.777113237639553,0.785576351752822
"24",0.526868220168742,0.786811972679791,0.516636957813428,0.832864604258738,0.798648247177659
"25",0.469397926634769,0.752591706539075,0.542038027332145,0.806618819776715,0.802332535885167
"26",0.480163476874003,0.800356506238859,0.563131313131313,0.779306220095694,0.788676236044657
"27",0.45502711932503,0.816944556046605,0.503716351948574,0.841651812240048,0.850115508236239
"28",0.5,0.766945773524721,0.547149122807018,0.79760843731432,0.808303624480095
"29",0.5,0.779605263157895,0.5,0.7707336523126,0.818526516673363
"30",0.509370015948963,0.770573380867499,0.519238437001595,0.718434343434343,0.848783891547049
"31",0.491462434712736,0.719198564593301,0.520434609250399,0.7693099638409,0.848006227400562
"32",0.512260765550239,0.795554226475279,0.524720893141946,0.789473684210526,0.820108477300121
"33",0.512759170653908,0.789174641148325,0.509953599760515,0.789364230540701,0.851158645276292
"34",0.48006379585327,0.783348187759952,0.517643540669856,0.796551036682616,0.812908496732026
"35",0.498977199022102,0.790470494417863,0.519736842105263,0.785885167464115,0.834928229665072
"36",0.5,0.827795240233498,0.462818979266348,0.803329346092504,0.810905103668262
"37",0.504989273062915,0.814182402571314,0.491925837320574,0.797547846889952,0.795639375343013
"38",0.497109250398724,0.758871610845295,0.563962480666567,0.781565656565657,0.851874003189793
"39",0.514928698752228,0.785187400318979,0.537358882947118,0.779831257533146,0.807416267942584
"40",0.527811004784689,0.784712867335229,0.52134391321816,0.804894476874719,0.803329346092504
"41",0.491443396697101,0.773823763955343,0.525717703349282,0.803475935828877,0.848500723444594
"42",0.521996785857774,0.799442547207714,0.532695374800638,0.727771132376396,0.810905103668262
"43",0.504884370015949,0.770235247208931,0.558911483253589,0.739932216905901,0.786682615629984
"44",0.518440988835726,0.798345295055821,0.507808212343462,0.805494174367216,0.8021331738437
"45",0.5,0.801834130781499,0.529040404040404,0.748006379585327,0.84579346092504
"46",0.50518341307815,0.770364604258738,0.488137958532695,0.792264752791069,0.805921052631579
"47",0.505681818181818,0.795554226475279,0.544520891924468,0.767300304345657,0.832739156268568
"48",0.518540669856459,0.789364230540701,0.526515151515151,0.793759968102073,0.846330389662226
"49",0.47816985645933,0.78144489347902,0.525318979266348,0.785576351752822,0.794956140350877
"50",0.524212715389186,0.751633986928105,0.548121538691813,0.817999196464444,0.822870630775412
"51",0.5,0.876958617918843,0.5,0.899984933708317,0.906499202551834
"52",0.5,0.855960925039872,0.5,0.879186602870813,0.91457336523126
"53",0.5,0.874900318979266,0.5,0.898624401913876,0.910287081339713
"54",0.5,0.896630781499203,0.5,0.881180223285486,0.903801727601446
"55",0.5,0.872994652406417,0.5,0.853535353535354,0.93775110486139
"56",0.5,0.871610845295056,0.5,0.844135109514544,0.873514557338087
"57",0.5,0.891698473282443,0.504620329449578,0.875398724082935,0.931669637551991
"58",0.5,0.861691442346324,0.5,0.88065658833508,0.93122009569378
"59",0.5,0.90017825311943,0.503787878787879,0.878688197767145,0.917361390116513
"60",0.5,0.868686868686869,0.5,0.899920255183413,0.931669637551991
"61",0.5,0.894277303796837,0.498704146730462,0.885765550239235,0.928401663695781
"62",0.5,0.859948165869219,0.5,0.873604465709729,0.90420653907496
"63",0.498819807151466,0.871610845295056,0.5,0.889055023923445,0.907091201285657
"64",0.5,0.89383971291866,0.496710526315789,0.870906990759341,0.870766488413547
"65",0.5,0.871925360474979,0.5,0.885546075936736,0.931669637551991
"66",0.5,0.867822966507177,0.5,0.874322016874247,0.918361244019139
"67",0.5,0.92301124949779,0.5,0.876782531194296,0.91457336523126
"68",0.5,0.864035087719298,0.5,0.885765550239235,0.910907995178787
"69",0.5,0.86267082590612,0.5,0.88347288676236,0.939333065488148
"70",0.5,0.881479266347687,0.5,0.871434937611408,0.932017543859649
"71",0.5,0.857755824976301,0.50763358778626,0.917486942547208,0.903801727601446
"72",0.5,0.894836523125997,0.5,0.869852350341503,0.910287081339713
"73",0.5,0.840011961722488,0.5,0.852671451355662,0.899509803921569
"74",0.5,0.863926275612696,0.5,0.870505222981117,0.905005941770648
"75",0.5,0.896132376395534,0.5,0.889055023923445,0.950458532695375
"76",0.5,0.888294711824124,0.496732026143791,0.868022328548644,0.892344497607656
"77",0.5,0.883537565287264,0.5,0.882278669043375,0.896695460024106
"78",0.5,0.893341307814992,0.490330940988836,0.875222816399287,0.918077837195484
"79",0.494875222816399,0.887759170653907,0.5,0.898125996810207,0.914197468862997
"80",0.5,0.858363042186572,0.492125199362041,0.880570409982175,0.950956937799043
"81",0.5,0.896630781499203,0.5,0.885245078344717,0.910380674969868
"82",0.5,0.872906698564593,0.5,0.872109250398724,0.882482924869425
"83",0.5,0.869318181818182,0.5,0.874554367201426,0.903966131907308
"84",0.5,0.869206773618538,0.5,0.897129186602871,0.93270944741533
"85",0.5,0.863736044657097,0.5,0.916068580542265,0.933512759170654
"86",0.5,0.917701940827221,0.5,0.870614035087719,0.906997607655502
"87",0.5,0.899457613499397,0.5,0.897129186602871,0.929152322506611
"88",0.5,0.863038277511962,0.5,0.903966131907308,0.947667464114833
"89",0.5,0.895334928229665,0.5,0.859582161510647,0.877691387559809
"90",0.497707336523126,0.86484059272564,0.5,0.87302300054882,0.912280701754386
"91",0.5,0.892045454545455,0.5,0.886586452762923,0.914982787007933
"92",0.5,0.892878666130976,0.5,0.856459330143541,0.927232854864434
"93",0.5,0.877691387559809,0.5,0.884469696969697,0.886263955342903
"94",0.5,0.881678628389155,0.5,0.851295701084773,0.918361244019139
"95",0.500548820036921,0.889553429027113,0.5,0.868819776714514,0.939593301435407
"96",0.5,0.894987946966653,0.518939393939394,0.896630781499203,0.903209728867624
"97",0.5,0.886762360446571,0.5,0.86484059272564,0.933229352346999
"98",0.5,0.870915032679739,0.5,0.906997607655502,0.937334730329791
"99",0.5,0.877912488150477,0.5,0.898989898989899,0.895334928229665
"100",0.5,0.816696375519905,0.5,0.898930293290478,0.911435315387706
"101",0.506578947368421,0.807352350341503,0.56428284451587,0.832487946966653,0.899920255183413
"102",0.507809361189233,0.830342902711324,0.505197870630775,0.845494417862839,0.876893939393939
"103",0.513740344622698,0.880881180223285,0.491427432216906,0.857854864433812,0.921650717703349
"104",0.469098883572568,0.857655502392344,0.537210338680927,0.809808612440191,0.890769385295299
"105",0.501355966251507,0.826871657754011,0.514952153110048,0.836527035056447,0.870505222981117
"106",0.486408199643494,0.838915470494418,0.509968102073365,0.83325849423739,0.844102792632204
"107",0.456476530005942,0.833015267175573,0.544420449979912,0.819178628389155,0.933229352346999
"108",0.531614102049016,0.843411008437123,0.538844325609032,0.880107768298159,0.895334928229665
"109",0.480761562998405,0.859774212715389,0.516934046345811,0.832834928229665,0.912489955805544
"110",0.485047846889952,0.792335115864528,0.547647527910686,0.824760765550239,0.89913844325609
"111",0.438197767145136,0.856708077633089,0.511961722488038,0.85536283891547,0.89795008912656
"112",0.471391547049442,0.828548644338118,0.50027441001846,0.826555023923445,0.886263955342903
"113",0.499522900763359,0.852571770334928,0.512659489633174,0.877591706539075,0.896168139815187
"114",0.500668449197861,0.826754385964912,0.523823763955343,0.824854359180394,0.872994652406417
"115",0.536881977671451,0.862121438906351,0.517145135566188,0.837100234495834,0.89743018419489
"116",0.516748694254721,0.834130781499203,0.566985645933014,0.837484933708317,0.912280701754386
"117",0.489527629233512,0.873016271595018,0.513517528223411,0.846330956625074,0.881479266347687
"118",0.47192513368984,0.818680223285486,0.545677361853832,0.863935406698565,0.886827038971475
"119",0.48425572519084,0.816250742721331,0.503490357573323,0.849282296650718,0.896168139815187
"120",0.548245614035088,0.829844497607656,0.539549015668943,0.801619132501485,0.912280701754386
"121",0.460227272727273,0.84198972209749,0.52769686621133,0.873543591803937,0.907618521494576
"122",0.482546048722519,0.850777511961722,0.529680594616312,0.834195460024106,0.891547049441786
"123",0.469390317396545,0.808612440191388,0.504784688995215,0.820474481658692,0.873514557338087
"124",0.516095821615106,0.834195460024106,0.508689839572192,0.836430293290478,0.867647058823529
"125",0.499900318979266,0.860147527910686,0.561497326203209,0.863437001594896,0.915570175438597
"126",0.492424242424242,0.853238265002971,0.506758764111705,0.805023923444976,0.871112440191388
"127",0.4806900361591,0.846173161912415,0.480313378867015,0.868389780154486,0.914197468862997
"128",0.491681521093286,0.845992822966507,0.461323763955343,0.85204991087344,0.883838383838384
"129",0.498960190136661,0.837918660287081,0.536383572567783,0.821969696969697,0.886827038971475
"130",0.469098883572568,0.843731431966726,0.571870015948963,0.873514557338087,0.952751196172249
"131",0.458617918842909,0.873305422647528,0.511961722488038,0.868672157492969,0.913142828445159
"132",0.462021531100478,0.850079744816587,0.5103668261563,0.828548644338118,0.878138810767376
"133",0.500199362041467,0.815889154704944,0.525894327196528,0.806966726084373,0.894162210338681
"134",0.48006379585327,0.804887106357695,0.518440988835726,0.840410685805423,0.895870469399881
"135",0.470737913486005,0.830043859649123,0.539673046251994,0.874302232854864,0.908492822966507
"136",0.489334130781499,0.873047946914135,0.446670653907496,0.85207336523126,0.86981658692185
"137",0.477298807563738,0.861565889915629,0.495314992025518,0.809110845295056,0.904630045402385
"138",0.5,0.825259170653907,0.548770144189991,0.85650623885918,0.942882775119617
"139",0.477941176470588,0.849780701754386,0.533125371360665,0.836430293290478,0.865530303030303
"140",0.489134768740032,0.834331187945916,0.535204901566894,0.87683979444195,0.877890749601276
"141",0.416230105273662,0.851774322169059,0.484948165869219,0.836898395721925,0.894826123833757
"142",0.507809361189233,0.829725793491362,0.53438995215311,0.835127591706539,0.89792663476874
"143",0.487838915470494,0.852571770334928,0.547747208931419,0.843201754385965,0.881479266347687
"144",0.457236842105263,0.852571770334928,0.547148630444544,0.849462635596625,0.89055023923445
"145",0.507209499575912,0.843999202551834,0.504233511586453,0.824262360446571,0.891547049441786
"146",0.499900318979266,0.841176175170751,0.51365629984051,0.858652312599681,0.906997607655502
"147",0.53030303030303,0.858652312599681,0.489403374849337,0.796761961782168,0.894682115270351
"148",0.49262360446571,0.808452168746286,0.512360446570973,0.851076555023923,0.895374943870678
"149",0.520833333333333,0.821833058923315,0.510665869218501,0.881090314913844,0.883971291866029
"150",0.502450980392157,0.809343434343434,0.55907299306491,0.856041582965046,0.914724789071916
"151",0.536184210526316,0.80996384089996,0.565588589795099,0.841552832462837,0.870614035087719
"152",0.520716151064685,0.813795853269538,0.522825431900362,0.83243620414673,0.865031897926635
"153",0.519162210338681,0.807715311004785,0.508173843700159,0.812699362041467,0.874900318979266
"154",0.476774322169059,0.814294258373206,0.52243018419489,0.833931419457735,0.866688429087987
"155",0.559536962635597,0.780228758169935,0.512958532695375,0.784165181224005,0.865633788670149
"156",0.536021984551396,0.782396331738437,0.46341706539075,0.795614428977698,0.841503267973856
"157",0.545528817587641,0.796680393732423,0.496635194857372,0.822368421052632,0.894682115270351
"158",0.497689835275211,0.806674367215749,0.477346999405823,0.829965574015866,0.885765550239235
"159",0.498305422647528,0.825311942959002,0.474227569815805,0.803628389154705,0.886827038971475
"160",0.569078947368421,0.76284907902555,0.522328548644338,0.814493620414673,0.888294711824124
"161",0.545753588516746,0.828319113905104,0.464413875598086,0.844597288676236,0.877970885323826
"162",0.479864433811802,0.788676236044657,0.516040512897271,0.784688995215311,0.858951355661882
"163",0.514664523905183,0.789274322169059,0.480861244019139,0.852671451355662,0.880900964242668
"164",0.512626262626263,0.796551036682616,0.505083732057416,0.792336279630374,0.826871657754011
